"Tarara Winery","Cabernet Sauvignon",varietal
"White Hall","Cabernet Franc",varietal
Faunus,Cesanese,varietal
Raposeira,"Portuguese White Blend",varietal
"Adega de Moncao","Portuguese White Blend",varietal
Chilensis,"Pinot Noir",varietal
"Nugan Estate",Shiraz,varietal
"Conde de Subirats","Cava Blend",varietal
"Rutherford Wine Company",Merlot,varietal
"Villa Montefiori","Cabernet Sauvignon",varietal
Penya,"Red Southern Rhone Blend",varietal
"West Cape Howe",Shiraz,varietal
"Greengo Vintners",Zinfandel,varietal
"Oveja Negra",Carignan,varietal
"Emperador de Barros",Tempranillo,varietal
Welty,"Pinot Blanc",varietal
"Vinhos Borges","Azal Tinto",varietal
"Viña Siegel","Cabernet Sauvignon",varietal
Acentor,Grenache,varietal
"Familia Zuccardi","Pinot Noir",varietal
"Dona Paula","Other Red Blends",varietal
"Familia Zuccardi","Pinot Grigio",varietal
Chañarmuyo,"Cabernet Franc",varietal
"Vinhos Borges","Touriga Nacional",varietal
Bellefontaine,Syrah,varietal
Bolla,"Soave Blend",varietal
Terlan,"Sauvignon Blanc",varietal
"São Domingos","Portuguese Red Blend",varietal
"Vigneti del Vulture",Greco,varietal
"Le Coste di Cicolina",Sangiovese,varietal
"Azienda Agricola Seghesio",Nebbiolo,varietal
"Viticoltori Alto Adige",Muller-Thurgau,varietal
Ventisquero,"Sauvignon Blanc",varietal
Zuccardi,Torrontes,varietal
"Vinas del Vero",Chardonnay,varietal
"Andeluna Cellars",Chardonnay,varietal
"Miguel Torres",Carmenere,varietal
Saxon-Brown,Chardonnay,varietal
"Can Feixes","Rare White Blend",varietal
Calcu,Rose,varietal
Zuccardi,"Cabernet Sauvignon",varietal
Piedrasassi,"Sauvignon Blanc",varietal
"Cantina Grotta del Sole",Falanghina,varietal
"Bodega K5","Hondarrabi Zuri",varietal
"Domaine de Fussiacus",Chardonnay,varietal
"Bodegas Conde","Other Red Blends",varietal
"Campos De Celtas",Albariño,varietal
"Frederic & Daniel Brunier","Southern Rhone White Blend",varietal
"Domaine Bousquet",Malbec,varietal
"Lorenzo Costantini","Malvasia Di Candia",varietal
Conceito,Albariño,varietal
Astrolabe,"Pinot Grigio",varietal
Bandwagon,Chardonnay,varietal
"Bodegas Epifanio Rivera",Tempranillo,varietal
"Agricola Corino",Nebbiolo,varietal
Evolúció,Furmint,varietal
"Villa di Zano",Chianti,varietal
"Le Filigare",Sangiovese,varietal
"Leo Hillinger","Pinot Grigio",varietal
"Daou Vineyards","Rhone White Blends",varietal
"Hacienda Araucano",Carmenere,varietal
"Bodega Santa Julia",Tempranillo,varietal
"Podere Poggio Scalette","Bordeaux Red Blends",varietal
"Finca Constancia",Tempranillo,varietal
Angora,"Cabernet Sauvignon",varietal
"Nals Margreid","Pinot Grigio",varietal
"Fire Road","Sauvignon Blanc",varietal
"Moraitis Winery","Aidani Mavro",varietal
Ferriere,"Bordeaux Red Blends",varietal
"Fratelli PRA",Garganega,varietal
"K Vintners",Merlot,varietal
"Marquis de la Tour","Chenin Blanc",varietal
"Bodegas El Indiano",Viura,varietal
"Cote Mas",Chardonnay,varietal
"Domaine Pfister",Chardonnay,varietal
"Cap Bel Air",Merlot,varietal
"Cote Bonneville","Cabernet Franc",varietal
Entwine,"Pinot Grigio",varietal
"Domaine des Nouelles","Cabernet Franc",varietal
Sipp-Mack,Gewürztraminer,varietal
"Château Moulin St. Jean de Beard","Bordeaux Red Blends",varietal
"Domaine Berthet-Rayne",Clairette,varietal
"Corvus Vineyards","White Blend",varietal
Mantsch,Lagrein,varietal
"Long Shadows Wineries",Syrah,varietal
"Hubert Brochard","Sauvignon Blanc",varietal
"Chateau Simian",Grenache,varietal
"Jade Mountain","Rare White Blend",varietal
"Domaine Marquis Ravardel","Red Southern Rhone Blend",varietal
"Duck Pond","Rare White Blend",varietal
"Château de Vaugelas","Red Southern Rhone Blend",varietal
"Domaine Haut-Marin",Colombard,varietal
"Laudun Chusclan Vignerons","Grenache Blanc",varietal
Kiona,Riesling,varietal
"Desert Wind","Cabernet Sauvignon",varietal
"Domaine Labranche-Laffont",Tannat,varietal
Antucura,Malbec,varietal
"Duck Pond",Syrah,varietal
"Château du Basty",Gamay,varietal
"Ca' Marcanda","Rare White Blend",varietal
"Abate Franca Alba","Cabernet Sauvignon",varietal
Premio,"Pinot Grigio",varietal
"Marc Chauvet","Champagne Blend",varietal
Forget-Chemin,"Champagne Blend",varietal
"Mathieu Paquet",Chardonnay,varietal
"Siema Vineyards","Pinot Grigio",varietal
O'Shaughnessy,Chardonnay,varietal
Sipp-Mack,Riesling,varietal
"Francois Chidaine","Sparkling Wine",varietal
"Domaine de la Pinte","Melon Queue Rouge",varietal
"Nikos Lazaridis","Bordeaux Red Blends",varietal
Neely,Chardonnay,varietal
"Jean et Gilles LaFouge",Chardonnay,varietal
"J. Lassalle","Pinot Noir",varietal
"Jean-Pierre Legret","Pinot Noir",varietal
"Jefferson Vineyards",Chardonnay,varietal
"Castellucci Miano",Catarratto,varietal
"La Castellada",Ribolla,varietal
Arnot-Roberts,Rose,varietal
"U més U fan Tres","Cava Blend",varietal
"Domaine Joseph Voillot",Chardonnay,varietal
Nigl,"Sauvignon Blanc",varietal
"W.H. Smith","Cabernet Sauvignon",varietal
"Linne Calodo","Red Southern Rhone Blend",varietal
Radio-Coteau,Syrah,varietal
"Booker Vineyard",Syrah,varietal
"Jeff Runquist","Petite Sirah",varietal
Radio-Coteau,Zinfandel,varietal
SYZYGY,Syrah,varietal
"A Donkey and Goat",Carignan,varietal
Vellum,"Petit Verdot",varietal
"Château La Clusière","Bordeaux Red Blends",varietal
"Domaine de la Mordoree",Grenache,varietal
"Canon Guilhem","Bordeaux Red Blends",varietal
"Domaine Gaget",Gamay,varietal
"Joseph Puig","Grenache Blanc",varietal
"Domaine Notre Dame des Pallières","Red Southern Rhone Blend",varietal
"Pont de Gassac","Cabernet Sauvignon",varietal
"Domaine du Pas De L'Escalette",Grenache,varietal
"Chateau Puech-Haut","Rhone Red Blends",varietal
"Domaine Gilles Troullier",Syrah,varietal
"Domaine Richeaume","Red Southern Rhone Blend",varietal
"La Gerla","Other Red Blends",varietal
Matarredonda,Tempranillo,varietal
"R Wines",Shiraz,varietal
Cigliuti,Barbera,varietal
"Bravado Wines","Pinot Noir",varietal
"Michele Satta","Rare Red Blend",varietal
"West Cape Howe","Cabernet Sauvignon",varietal
"Agnes de Cervera",Grenache,varietal
Melis,"Other Red Wine",varietal
"Cellers Fuentes",Garnacha,varietal
"Hermanos Domingo","Cabernet Sauvignon",varietal
"Bodega Pulenta Wines",Malbec,varietal
Tangent,"Grenache Blanc",varietal
"Cantina Frentana",Cococciola,varietal
Stolpman,Roussanne,varietal
"Trump Winery","Bordeaux Red Blends",varietal
"Scott Family Estate","Pinot Noir",varietal
"Tarara Winery","Cabernet Franc",varietal
Justin,"Other Red Blends",varietal
"Peirano Estate Vineyards",Merlot,varietal
Margerum,"Red Southern Rhone Blend",varietal
"Suhru Wines",Riesling,varietal
"Domaine Pouillon",Chardonnay,varietal
"Thomas Henry Wines",Merlot,varietal
Kilda,Shiraz,varietal
"Brooklyn Oenology","Rare Red Blend",varietal
"Dusted Valley Vintners",Syrah,varietal
Ilurce,Graciano,varietal
"Bergevin Lane",Syrah,varietal
Coriole,"Chenin Blanc",varietal
"Bodega Familia Barberis",Chardonnay,varietal
"Troon Vineyard","Cabernet Sauvignon",varietal
Altovinum,Grenache,varietal
"Pearmund Cellars",Chardonnay,varietal
"Charles de Cazanove","Pinot Noir",varietal
"Villa Franz",Riesling,varietal
Octavia,"Cabernet Sauvignon",varietal
"Château La Grande Metairie","Bordeaux White Blends",varietal
"Château Jacquet de la Grave",Merlot,varietal
Kendall-Jackson,"Other White Blends",varietal
"Cantina Andriano","Pinot Noir",varietal
Brancott,"Pinot Grigio",varietal
"Villa S. Anna",Sangiovese,varietal
Chacewater,"Cabernet Sauvignon",varietal
"Villa da Filicaja",Chianti,varietal
Mille,Glera,varietal
Mader,"Pinot Blanc",varietal
"Badia alle Corti","Orvieto Blend White",varietal
"Domaine de l'Hémonière","Sauvignon Blanc",varietal
Illahe,"Pinot Grigio",varietal
"Paride Iaretti",Nebbiolo,varietal
Bartolomiol,Glera,varietal
"Cantinae di Clara","Pinot Noir",varietal
"Domaine Jean Royer","Rhone Red Blends",varietal
Valdinera,Arneis,varietal
"Enrico Santini","Cabernet Sauvignon",varietal
"Casanova Di Sesta",Sangiovese,varietal
Altadonna,Vermentino,varietal
"Casanova Di Sesta",Teroldego,varietal
Lechthaler,"Pinot Grigio",varietal
Prinsi,Nebbiolo,varietal
Novelli,Sagrantino,varietal
"Terra de Asorei",Albariño,varietal
"Cantina Fratelli Pardi",Sangiovese,varietal
D'Angelo,Aglainico,varietal
"Barnard Griffin Winery",Rose,varietal
"Le Grande Courtâge","Rare White Blend",varietal
"Quinta Da Raza",Arinto,varietal
"Castello la Leccia",Sangiovese,varietal
"King Family Vineyards",Viognier,varietal
"Terra Blanca",Chardonnay,varietal
"Charles De Fère","Champagne Blend",varietal
Tegernseehof,"Gruner Veltliner",varietal
Lodali,"Muscat Blanc a Petits Grains",varietal
"Siema Vineyards",Chardonnay,varietal
"Nals Margreid","Pinot Bianco",varietal
Acacia,Syrah,varietal
"Da Luca","Pinot Grigio",varietal
"Jean Reverdy","Sauvignon Blanc",varietal
"Domaine Grand Veneur","Red Southern Rhone Blend",varietal
Bastianich,"Rare Red Blend",varietal
"Eira Vella Mencia",Mencia,varietal
"Cescon Italo Storia e Vini","Pinot Grigio",varietal
"Morli Neri",Chianti,varietal
"Cougar Crest",Viognier,varietal
Alcesti,Grecanico,varietal
"Siema Vineyards",Merlot,varietal
"Casa Bianca","Pinot Nero",varietal
"Bodegas Grant",Sherry,varietal
"Cougar Crest","Cabernet Sauvignon",varietal
Alcesti,"Cabernet Sauvignon",varietal
Musaragno,Malbec,varietal
Parducci,"Other White Blends",varietal
"Fattoria Colsanto",Merlot,varietal
"Rocche Costamagna",Dolcetto,varietal
"Diletto di Gellina Riserva",Sangiovese,varietal
"Le Coste",Sangiovese,varietal
Lodali,Barbera,varietal
"Casata Monticello",Nebbiolo,varietal
Baracchi,Merlot,varietal
"Mas Carlot","Red Southern Rhone Blend",varietal
Bellini,Malvasia,varietal
EY,"Muscat Blanc a Petits Grains",varietal
"Bodegas Epifanio",Tempranillo,varietal
Shingleback,"Sparkling Wine",varietal
"Pares Balta",Chardonnay,varietal
"Sugarloaf Mountain Vineyard","Cabernet Sauvignon",varietal
"Fabre Montmayou","Cabernet Sauvignon",varietal
"Finca La Estacada","Cabernet Sauvignon",varietal
"Dominio de Tares",Mencia,varietal
"Bodegas Elias Mora",Tempranillo,varietal
"Bodegas y Vinedos Dos Victorias",Tempranillo,varietal
Cheste,Moscatel,varietal
Alcesti,"Nero d'Avola",varietal
"Seven Golfo","Other Red Blends",varietal
"Vina Morejona",Verdejo,varietal
"El Molet",Tempranillo,varietal
"Bodegas Lobecasope",Grenache,varietal
"Bodegas y Viñedos Escudero",Chardonnay,varietal
"Villa Mottura",Negroamaro,varietal
"Villa Mottura",Primitivo,varietal
"Domaine Berthet-Rayne",Grenache,varietal
"Bodegas Docampo",Godello,varietal
"Costers del Ros",Carignan,varietal
"Conde de Hervias","Rioja Red Blend",varietal
"Castillo Perelada",Syrah,varietal
"Mayol Viticultors","Cabernet Sauvignon",varietal
"Marques de Murrieta","Rioja Red Blend",varietal
Glop,Garnacha,varietal
"Bodegas Peñalba López","Sauvignon Blanc",varietal
Yunquera,Albillo,varietal
"Finca Fabián",Chardonnay,varietal
"Señorio de Convey",Garnacha,varietal
"El Seque","Other Red Wine",varietal
Piper-Heidsieck,"Sparkling Wine",varietal
"Moët & Chandon","Sparkling Wine",varietal
"La Malkerida",Bobal,varietal
"Bodegas Xaló",Muscat,varietal
Anecoop,Muscat,varietal
Revolution,Torrontes,varietal
"Cantina Montelliana",Glera,varietal
"Kazmer and Blaise",Chardonnay,varietal
Bonneau,Chardonnay,varietal
"Domaine Auther",Riesling,varietal
"Guenoc Estate Vineyards","Sauvignon Blanc",varietal
"Les Lauzeraies","Red Southern Rhone Blend",varietal
"Caroline Parent",Chardonnay,varietal
"Thomas George Estates",Viognier,varietal
"Campos De Suenos",Verdejo,varietal
Chehalem,"Rare White Blend",varietal
SIP,Moscato,varietal
Trim,"Cabernet Franc",varietal
"Château DES LABOURONS",Gamay,varietal
Payout,"Pinot Noir",varietal
"Villa Botanica","Cabernet Sauvignon",varietal
"Poggio Verrano",Sangiovese,varietal
Somek,Syrah,varietal
"La Marca",Sparkilng,varietal
Poema,Sparkilng,varietal
"House Family Winery",Chardonnay,varietal
"Miguel Torres",Rose,varietal
Marsuret,Glera,varietal
"Terra Libre","Sauvignon Blanc",varietal
"Château Beau-Mayne","Sauvignon Blanc",varietal
"Cantine Grotta del Sole",Asprinio,varietal
Farnese,Pecorino,varietal
Montesole,"Other White Blends",varietal
"Gundlach Bundschu",Gewürztraminer,varietal
"Revolution Wines",Malbec,varietal
"Dona Paula","Sauvignon Blanc",varietal
"St. Joseph Vineyards","Pinot Noir",varietal
Simonnet-Febvre,"Sparkling Wine",varietal
Casabianca,Glera,varietal
"Camaraderie Cellars",Malbec,varietal
"Stronghold Wines",Cinsault,varietal
"Domaine De Bellemare","Sauvignon Blanc",varietal
"Weingut Höllerer","Gruner Veltliner",varietal
"Weingut Ewald Gruber",Zweigelt,varietal
"Galen Glen","Gruner Veltliner",varietal
Pravis,Chardonnay,varietal
"Domaine Daniëlle de l'Ansée","Sauvignon Blanc",varietal
"House Family Winery",Merlot,varietal
Sawtooth,Tempranillo,varietal
"Nicola Dal Maso","Cabernet Sauvignon",varietal
"Terre di Poppiano",Chianti,varietal
"Dehesa de Rubiales","Prieto Picudo",varietal
"Pietra Santa",Sangiovese,varietal
"Jean-Paul Thibert",Chardonnay,varietal
"Woof 'n Rose Winery","Cabernet Franc",varietal
Girardet,"Baco Noir",varietal
"Spann Vineyards",Chardonnay,varietal
"Mission Hill Family Estate","Bordeaux White Blends",varietal
"Guy Drew Vineyards",Meritage,varietal
"Sierra Collado",Grenache,varietal
"Fita Azul","Portuguese Red Blend",varietal
Tetramythos,"Cabernet Sauvignon",varietal
"Marchesi di Gresy",Barbera,varietal
"Dolin Malibu Estate Vineyards",Chardonnay,varietal
"Misty Oaks Vineyard","Bordeaux Red Blends",varietal
"Nicolis Angelo e figli",Covina,varietal
"Browne Family Vineyards","Cabernet Sauvignon",varietal
"Six Prong","Cabernet Sauvignon",varietal
"Conte Ferdinando Guicciardini","Other Red Blends",varietal
"Vina Collado",Grenache,varietal
"Spumanti Gemin",Glera,varietal
"Cote Bonneville","Bordeaux Red Blends",varietal
"Tenute Cisa Asinari dei Marchesi di Grésy",Muscat,varietal
Ruffino,Sparkilng,varietal
"Emma Pearl",Chardonnay,varietal
"Arizona Stronghold Vineyard","Rare White Blend",varietal
YANG,Riesling,varietal
"Love Over Money","Gruner Veltliner",varietal
"Domaine de Bel Air","Cabernet Franc",varietal
"McPherson Cellars",Grenache,varietal
"Tierra de Antes",Malbec,varietal
Opalia,"Pinot Noir",varietal
"Asti Soprano",Muscat,varietal
"Terra Elima",Syrah,varietal
Girardet,Gewürztraminer,varietal
"Tedeschi Vineyard",Pineapple,varietal
Leese-Fitch,"Sauvignon Blanc",varietal
"St. Joseph Vineyards","Cabernet Franc",varietal
"John Anthony Vineyards","Sauvignon Blanc",varietal
"Horton Vineyards","Touriga Nacional",varietal
"Vinhos Borges","Portuguese Red Blend",varietal
Musaragno,"Pinot Noir",varietal
"Domaine De La Petite Cassagne",Grenache,varietal
"Cooper Vineyards",Merlot,varietal
Zocker,"Gruner Veltliner",varietal
"Pavilion Crossing","Cabernet Sauvignon",varietal
Leese-Fitch,"Cabernet Sauvignon",varietal
"Joel Gott Cabernet","Cabernet Sauvignon",varietal
Musaragno,"Pinot Grigio",varietal
Gateway,"Portuguese White Blend",varietal
"Francois de Rozay","Champagne Blend",varietal
"Château du Grand Abord","Bordeaux White Blends",varietal
"Saint Clair Family Estate","Sauvignon Blanc",varietal
"Casa Roma","Pinot Grigio",varietal
"Chateau Marac","Bordeaux White Blends",varietal
"Fattoria Colmone della Marca",Merlot,varietal
"McPherson Cellars","Southern Rhone White Blend",varietal
"Raptor Ridge Winery","Pinot Grigio",varietal
"Bethel Heights Vineyard","Pinot Blanc",varietal
"Rappahannock Cellars",Chardonnay,varietal
"Domaine Jaeger-Defaix","Les Cloux",varietal
"Collovray & Terrier","Pinot Noir",varietal
"Mas de Daumas","Cabernet Sauvignon",varietal
"Raul Perez","Caiño Tinto",varietal
"Casa Vinicola Barbi",Chianti,varietal
"Running With Bulls",Tempranillo,varietal
"Romain Duvernay","Red Southern Rhone Blend",varietal
"Lumos Wine Company","Pinot Noir",varietal
Amadeo,Chianti,varietal
"Alexander Valley Vineyards",Sangiovese,varietal
"Pic & Chapoutier",Syrah,varietal
"Mas des Bressades",Grenache,varietal
"Las Perdices","Cabernet Sauvignon",varietal
"Hip Chicks do Wine","Pinot Noir",varietal
"Michael-David Vineyards","Cabernet Franc",varietal
Dureuil-Janthial,Gamay,varietal
"Okanogan Estate & Vineyards","Pinot Noir",varietal
"KC Jones","Cabernet Sauvignon",varietal
"Treveri Cellars",Chardonnay,varietal
"Château de Lavernette",Gamay,varietal
"Misty Oaks Vineyard","Pinot Noir",varietal
Margerum,"Chenin Blanc",varietal
"Silver Palm",Chardonnay,varietal
Soter,"Champagne Blend",varietal
"Venge Vineyards",Chardonnay,varietal
"Vin Roc",Chardonnay,varietal
Giocato,"Pinot Grigio",varietal
Argo,Chardonnay,varietal
"Domaine Auguste Clape","Southern Rhone White Blend",varietal
"Nicola Dal Maso","Tocai Rosso",varietal
"Pietro’s vineyard",Merlot,varietal
Massican,"Rare White Blend",varietal
"Domaine de la Garreliere","Sauvignon Blanc",varietal
"Raventos i Blanc",Merlot,varietal
Calcu,"Cabernet Franc",varietal
Argot,Grenache,varietal
"Stellenbosch Farmers' Winery",Chardonnay,varietal
Gravner,"Rare White Blend",varietal
"Mouton Noir Wines","Rare Red Blend",varietal
Maquis,"Other Red Blends",varietal
"Flying Cloud","Cabernet Sauvignon",varietal
"Domaine Sainte-Eugenie",Merlot,varietal
Cortijo,Tempranillo,varietal
Sanguis,Grencahe,varietal
"Darling Cellars",Shiraz,varietal
"Isaac Fernandez",Bobal,varietal
"4 Kilos",Syrah,varietal
Girardet,"Pinot Noir",varietal
Tarta,"Marechal Foch",varietal
"Genium Celler",Carinena,varietal
"Boeger Winery",Zinfandel,varietal
"Camaraderie Cellars","Rare Red Blend",varietal
Movia,Merlot,varietal
"Vinos Pinol","Other White Blends",varietal
"Darling Cellars","Cabernet Sauvignon",varietal
"G.D. Vajra","Pinot Noir",varietal
"Cobblestone Cellars","Cabernet Sauvignon",varietal
"Scholium Project","Cabernet Sauvignon",varietal
"Château Franc-Mayne","Bordeaux Red Blends",varietal
"Domaine de Crochet","Sauvignon Blanc",varietal
"Vina Sastre",Rose,varietal
"Vina Magana","Bordeaux Red Blends",varietal
Bulgariana,"Cabernet Sauvignon",varietal
Bulgariana,Merlot,varietal
"Teliani Valley","Cabernet Sauvignon",varietal
"Telavi Wine Cellar",Separavi,varietal
"Krupp Brothers Estates","Rare Red Blend",varietal
"Bodegas Exeo",Grenache,varietal
"Hook & Ladder",Gewürztraminer,varietal
"Taking Root","Pinot Grigio",varietal
Bulgariana,"Sauvignon Blanc",varietal
"Valle Perdido",Malbec,varietal
"Hook & Ladder","Cabernet Sauvignon",varietal
"Jefferson Vineyards","Cabernet Franc",varietal
"Clifton Springs Winery",Merlot,varietal
Corten,"Pinot Noir",varietal
"Espirito Lagoalva",Syrah,varietal
"Teliani Valley",Mtsvane,varietal
"Teliani Valley",Rkatsiteli,varietal
Massimo,Mlabec,varietal
"Domaine de Marsoif",Chardonnay,varietal
"Domaine Laleure-Piot",Chardonnay,varietal
"Snap Dragon","Pinot Noir",varietal
Domino,"Cabernet Sauvignon",varietal
"La Terre Cellars",Chardonnay,varietal
"Penfolds Wines",Merlot,varietal
"Eugen Wehrheim",Riesling,varietal
"Domaine de la Rossignole","Sauvignon Blanc",varietal
"Pic & Chapoutier","Southern Rhone White Blend",varietal
"Baton Wines",Chardonnay,varietal
"The Pines 1852",Viognier,varietal
Cass,"Southern Rhone White Blend",varietal
Solletico,Glera,varietal
"Domaine Guindon","Melon de Bourgogne",varietal
Bocelli,Sparkilng,varietal
Collin-Bourisett,Chardonnay,varietal
"Beau Joie","Pinot Noir",varietal
"Cep Vineyards",Chardonnay,varietal
"Dynamite Vineyards","Sauvignon Blanc",varietal
"Unum Wine Cellars",Chardonnay,varietal
"Shvo Vineyards","Sauvignon Blanc",varietal
Benessere,"Pinot Grigio",varietal
"Anton Bauer",Riesling,varietal
Fortant,Rose,varietal
Textbook,Merlot,varietal
Monjardin,Merlot,varietal
"Dandelion Vineyards","Cabernet Sauvignon",varietal
Acorn,Zinfandel,varietal
Terranoble,"Pinot Grigio",varietal
"Santa Marina","Pinot Noir",varietal
"Elk Cove Vineyard",Rose,varietal
"Louis Paul",Chardonnay,varietal
"Domaine Des Augustins","Chenin Blanc",varietal
"Arizona Stronghold Vineyard","Sauvignon Blanc",varietal
"Frederic Trouillet",Chardonnay,varietal
"Novy Family Wines",Chardonnay,varietal
"Canyon Oaks Vineyards","Cabernet Sauvignon",varietal
"Kellerei Kaltern",Muller-Thurgau,varietal
"Viña Falernia","Pedro Ximenez",varietal
"Jean Pla Selection","Grenache Blanc",varietal
"Agustin Cubero",Garnacha,varietal
"County Line",Syrah,varietal
"Bodegas Vinicola Real",Garnacha,varietal
"Château Blaignan","Bordeaux Red Blends",varietal
"Viñedos Errázuriz Ovalle","Cabernet Sauvignon",varietal
"Terra Andina",Merlot,varietal
Maimai,Syrah,varietal
"Julia James","Pinot Noir",varietal
Carrick,Riesling,varietal
"Domaine de Lalande","Sauvignon Blanc",varietal
Rappahannock,Viognier,varietal
"Rutherford Wine Company",Syrah,varietal
"Hacienda Araucano",Chardonnay,varietal
"San Lorenzo",Trebbiano,varietal
"Dusted Valley Vintners","Pinot Grigio",varietal
Bolla,"Valpolicella Blend",varietal
"S.P. Drummer","Bordeaux Red Blends",varietal
"Clos Saint-Martin","Bordeaux Red Blends",varietal
"Six Hats","Sauvignon Blanc",varietal
Stix,"Cabernet Sauvignon",varietal
"Casa de la Vina",Mourvedre,varietal
"Iron Horse Vineyards","Sparkling Wine",varietal
Stolychny,Muscat,varietal
"Stuart Cellars",Malbec,varietal
"Carl Weinberg",Riesling,varietal
"Schlink Haus",Riesling,varietal
Tartan,"Marechal Foch",varietal
"Atonement Cellars","Pinot Noir",varietal
"El Don Wine",Carmenere,varietal
"Les Caves du Sieur d'Arques","Rare White Blend",varietal
"Bodega San Roman",Tempranillo,varietal
"Domaine de Verquiere","Southern Rhone White Blend",varietal
"Famila Mayol",Bonarda,varietal
Glop,Grenache,varietal
"Domaine de Foretal",Gamay,varietal
"Julia Moro","Rhone Red Blends",varietal
"Los 800","Cabernet Sauvignon",varietal
"Miguel Torres",Syrah,varietal
"Januik Winery",Syrah,varietal
"Las Perdices","Pinot Grigio",varietal
Efeste,Riesling,varietal
vizar,Syrah,varietal
Octavia,Chardonnay,varietal
"Boeger Winery",Barbera,varietal
"U més U fan Tres",Macabeo,varietal
Lovisolo,Nebbiolo,varietal
NOCO,Chardonnay,varietal
"Donati Family Vineyard",Merlot,varietal
"Michael Pozzan","Cabernet Sauvignon",varietal
"Casa Vinicola Barbi",Montepulciano,varietal
"Gianpiero Marrone",Arneis,varietal
"MGM Mondo del Vino",Pecorino,varietal
"Bricco del Cucù",Merlot,varietal
"Thurston Wolfe",Zinfandel,varietal
Angela,"Pinot Noir",varietal
Capataz,Malbec,varietal
Darioush,Syrah,varietal
"Caroline Parent","Pinot Noir",varietal
"Les Galets de Sauveterre","Red Southern Rhone Blend",varietal
"Herrero Cerezo",Torrontes,varietal
biutiful,Grenache,varietal
Merlin-Cherrier,"Suvignon Blanc",varietal
"Karl Kaspar",Riesling,varietal
Essay,"Chenin Blanc",varietal
"Gravity Hills","Chenin Blanc",varietal
"Colene Clemens","Pinot Noir",varietal
"Valdez Family Winery","Pinot Noir",varietal
"Poderi Firenze","Cabernet Sauvignon",varietal
Cicolina,Sangiovese,varietal
"Summers Winery",Charbono,varietal
"Hartwell Vineyards","Cabernet Sauvignon",varietal
"Graham Beck","Cabernet Sauvignon",varietal
"Jim Barry",Shiraz,varietal
"Cline Cellars",Mourvedre,varietal
"Terra Andina",Carmenere,varietal
"Verget du sud","Red Southern Rhone Blend",varietal
"Compañía Bodeguera Valenciso",Tempranillo,varietal
Saetti,Lambrusco,varietal
"Castiglion del Bosco",Chardonnay,varietal
"Inman Family",Chardonnay,varietal
"Domaine Landrat-Guyollot","Sauvignon Blanc",varietal
"Domaine Latour-Giraud",Chardonnay,varietal
"Cambria Winery",Syrah,varietal
"Terre Rare",Carignan,varietal
"Bodegas Bernabe Navarro","Rare Red Blend",varietal
"Tenuta De Angelis",Pecorino,varietal
"Forrest Estate","Sauvignon Blanc",varietal
"Bodega Los Aljibes",Syrah,varietal
Gañeta,"Hondarrabi Beltza",varietal
Tetramythos,Malagousia,varietal
"Antonopoulos Vineyard",Chardonnay,varietal
Boutari,Xynomavro,varietal
Kir-Yianni,Chardonnay,varietal
Argatia,Xinomavro,varietal
"Dyo Filoi",Xinomavro,varietal
"Donna Olimpia 1898",Vermentino,varietal
"R8 Wine Co.","Cabernet Sauvignon",varietal
"Basel Cellars","Cabernet Sauvignon",varietal
"Halcon Vineyards",Roussanne,varietal
"Cascina Corte",Nebbiolo,varietal
Lyrarakis,Dafni,varietal
"Thurston Wolfe","Cabernet Sauvignon",varietal
"Bravado Wines",Carignan,varietal
"Château de Chenas",Gamay,varietal
Kamkoutis,Xinomavro,varietal
"Domaine de Saint Cosme",Viognier,varietal
Parparousis,Sideritis,varietal
Konstantinos,"Cabernet Sauvignon",varietal
"Laetitia Winery","Southern Rhone White Blend",varietal
"Chateau Beauchene","Southern Rhone White Blend",varietal
"Nico Lazaridi",Merlot,varietal
"Quinta do Alqueve",Mourvedre,varietal
Tsantali,Merlot,varietal
Manousakis,"Red Southern Rhone Blend",varietal
"Clos de la Briderie","Rare White Blend",varietal
"Mouses Estate",Mouchtaro,varietal
"Château Ladouys","Bordeaux Red Blends",varietal
"Telavi Wine Cellar",Mstvane,varietal
"Baron Chavin","Sauvignon Blanc",varietal
"Andean Vineyards",Malbec,varietal
"Kindzmarauli Marani",Saperavi,varietal
"Viña Requingua","Sauvignon Blanc",varietal
"Baron Chavin","Cabernet Sauvignon",varietal
"Two Hands",Shiraz,varietal
"Eos Estate Winery","Petite Sirah",varietal
"Steele Wines",Merlot,varietal
Hangtime,"Pinot Noir",varietal
"Fog Head","Pinot Noir",varietal
"Domaine Henry Pelle","Pinot Noir",varietal
"Belle Jardin","Pinot Blanc",varietal
"Columbia Winery","Pinot Grigio",varietal
"Maggio Family Vineyards","Petite Sirah",varietal
"Cameron Hughes","Bordeaux Red Blends",varietal
Steinhaus,Riesling,varietal
"Domaine Trouillet",Chardonnay,varietal
"ArborBrook Vineyards","Pinot Grigio",varietal
"Leoncio Arizu",Malbec,varietal
"Graham Beck","Champagne Blend",varietal
"Frédéric Reverdy",Grenache,varietal
"Jean Dumont","Sauvignon Blanc",varietal
"Bodegas Docampo",Verdelho,varietal
Calamar,Verdejo,varietal
Gauchezco,Torrontes,varietal
"Patrice Cacheux",Chardonnay,varietal
Rossi-Wallace,Chardonnay,varietal
"Donati Family Vineyard","Rare Red Blend",varietal
"Domaine Locus Ameno",Shiraz,varietal
